origin,tp_year,tp_10,year,month,day,date,decimalLat,decimalLon,GPS,taxa,UTM_ZONE_C,site_10,count
NHM Denmark,1960-1969,7,1965,5,23,23/05/1965,55.950415,11.750643,"55.950415, 11.750643",Myrmica_ruginodis,PH70,270,1
C. Skøtt,1960-1969,7,1965,5,25,25/05/1965,57.254708,11.001559,"57.254708, 11.001559",Myrmica_ruginodis,PJ24,38,1
NHM Denmark,1960-1969,7,1965,6,2,02/06/1965,55.804648,12.382446,"55.804648, 12.382446",Formica_fusca,UB38,327,1
NHM Denmark,1960-1969,7,1965,6,2,02/06/1965,55.804648,12.382446,"55.804648, 12.382446",Formica_fusca,UB38,327,1
NHM Denmark,1960-1969,7,1965,6,2,02/06/1965,55.804648,12.382446,"55.804648, 12.382446",Lasius_niger,UB38,327,1
NHM Denmark,1960-1969,7,1965,6,2,02/06/1965,55.804648,12.382446,"55.804648, 12.382446",Lasius_niger,UB38,327,1
NHM Denmark,1960-1969,7,1965,6,2,02/06/1965,55.804648,12.382446,"55.804648, 12.382446",Lasius_niger,UB38,327,1
NHM Denmark,1960-1969,7,1965,6,2,02/06/1965,55.804648,12.382446,"55.804648, 12.382446",Lasius_niger,UB38,327,1
NHM Denmark,1960-1969,7,1965,6,2,02/06/1965,55.804648,12.382446,"55.804648, 12.382446",Lasius_niger,UB38,327,1
NHM Denmark,1960-1969,7,1965,6,5,05/06/1965,55.786534,12.569818,"55.786534, 12.569818",Lasius_niger,UB48,328,1
NHM Denmark,1960-1969,7,1965,6,5,05/06/1965,55.786534,12.569818,"55.786534, 12.569818",Lasius_niger,UB48,328,1
C. Skøtt,1960-1969,7,1965,6,30,30/06/1965,56.8877171,10.2210282,"56.8877171, 10.2210282",Myrmica_lobicornis,NJ70,89,1
C. Skøtt,1960-1969,7,1965,7,5,05/07/1965,57.485056,10.624921,"57.485056, 10.624921",Lasius_flavus,NJ97,13,1
C. Skøtt,1960-1969,7,1965,7,5,05/07/1965,57.485484,10.623852,"57.485484, 10.623852",Myrmica_rugulosa,NJ97,13,1
NHM Denmark,1960-1969,7,1965,7,15,15/07/1965,55.998779,12.311957,"55.998779, 12.311957",Camponotus_herculeanus,UC30,274,1
NHM Denmark,1960-1969,7,1965,7,15,15/07/1965,55.998779,12.311957,"55.998779, 12.311957",Camponotus_herculeanus,UC30,274,1
NHM Denmark,1960-1969,7,1965,7,15,15/07/1965,55.998779,12.311957,"55.998779, 12.311957",Camponotus_herculeanus,UC30,274,1
NHM Denmark,1960-1969,7,1965,7,15,15/07/1965,55.998779,12.311957,"55.998779, 12.311957",Camponotus_herculeanus,UC30,274,1
C. Skøtt,1960-1969,7,1965,7,16,16/07/1965,56.805801,9.578855,"56.805801, 9.578855",Myrmica_rubra,NH39,98,1
NHM Denmark,1960-1969,7,1965,7,18,18/07/1965,57.316832,11.083799,"57.316832, 11.083799",Tetramorium_caespitum,PJ25,28,1
C. Skøtt,1960-1969,7,1965,7,20,20/07/1965,56.225326,10.574568,"56.225326, 10.574568",Formica_rufibarbis,NH93,205,1
C. Skøtt,1960-1969,7,1965,7,20,20/07/1965,56.225119,10.579196,"56.225119, 10.579196",Myrmica_schencki,NH93,205,1
C. Skøtt,1960-1969,7,1965,7,21,21/07/1965,57.347567,9.683527,"57.347567, 9.683527",Myrmica_ruginodis,NJ45,21,1
NHM Denmark,1960-1969,7,1965,7,22,22/07/1965,56.721494,10.112889,"56.721494, 10.112889",Lasius_meridionalis,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,22,22/07/1965,56.721494,10.112889,"56.721494, 10.112889",Lasius_meridionalis,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,22,22/07/1965,56.721494,10.112889,"56.721494, 10.112889",Lasius_meridionalis,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,22,22/07/1965,56.721494,10.112889,"56.721494, 10.112889",Lasius_meridionalis,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,22,22/07/1965,56.721494,10.112889,"56.721494, 10.112889",Lasius_umbratus,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,22,22/07/1965,56.721494,10.112889,"56.721494, 10.112889",Lasius_umbratus,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,23,23/07/1965,56.019916,12.017236,"56.019916, 12.017236",Camponotus_herculeanus,UC11,245,1
NHM Denmark,1960-1969,7,1965,7,23,23/07/1965,56.019916,12.017236,"56.019916, 12.017236",Camponotus_herculeanus,UC11,245,1
NHM Denmark,1960-1969,7,1965,7,23,23/07/1965,56.721494,10.112889,"56.721494, 10.112889",Formica_rufibarbis,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,23,23/07/1965,56.721494,10.112889,"56.721494, 10.112889",Formica_rufibarbis,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,23,23/07/1965,56.721494,10.112889,"56.721494, 10.112889",Formica_rufibarbis,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,23,23/07/1965,56.721494,10.112889,"56.721494, 10.112889",Formica_rufibarbis,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,23,23/07/1965,56.721494,10.112889,"56.721494, 10.112889",Formica_rufibarbis,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,23,23/07/1965,56.721494,10.112889,"56.721494, 10.112889",Lasius_fuliginosus,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,23,23/07/1965,56.721494,10.112889,"56.721494, 10.112889",Lasius_umbratus,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,24,24/07/1965,56.83308,9.848962,"56.83308, 9.848962",Myrmica_scabrinodis,NH59,100,1
NHM Denmark,1960-1969,7,1965,7,24,24/07/1965,56.83308,9.848962,"56.83308, 9.848962",Myrmica_scabrinodis,NH59,100,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.908337,10.258329,"56.908337, 10.258329",Formica_polyctena,NJ70,89,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.908337,10.258329,"56.908337, 10.258329",Formica_polyctena,NJ70,89,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.908337,10.258329,"56.908337, 10.258329",Formica_polyctena,NJ70,89,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.908337,10.258329,"56.908337, 10.258329",Formica_polyctena,NJ70,89,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.908337,10.258329,"56.908337, 10.258329",Formica_polyctena,NJ70,89,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.908337,10.258329,"56.908337, 10.258329",Formica_polyctena,NJ70,89,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.908337,10.258329,"56.908337, 10.258329",Formica_polyctena,NJ70,89,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.908337,10.258329,"56.908337, 10.258329",Formica_polyctena,NJ70,89,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.721494,10.112889,"56.721494, 10.112889",Lasius_niger,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.721494,10.112889,"56.721494, 10.112889",Lasius_niger,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.721494,10.112889,"56.721494, 10.112889",Lasius_niger,NH68,116,1
NHM Denmark,1960-1969,7,1965,7,27,27/07/1965,56.876451,10.20603,"56.876451, 10.20603",Myrmica_scabrinodis,NJ70,89,1
NHM Denmark,1960-1969,7,1965,8,3,03/08/1965,55.876956,10.629347,"55.876956, 10.629347",Formica_rufibarbis,PG09,291,1
NHM Denmark,1960-1969,7,1965,8,3,03/08/1965,55.876956,10.629347,"55.876956, 10.629347",Formica_rufibarbis,PG09,291,1
NHM Denmark,1960-1969,7,1965,8,3,03/08/1965,55.876956,10.629347,"55.876956, 10.629347",Formica_rufibarbis,PG09,291,1
NHM Denmark,1960-1969,7,1965,8,3,03/08/1965,55.876956,10.629347,"55.876956, 10.629347",Formica_rufibarbis,PG09,291,1
NHM Denmark,1960-1969,7,1965,8,3,03/08/1965,55.876956,10.629347,"55.876956, 10.629347",Formica_rufibarbis,PG09,291,1
NHM Denmark,1960-1969,7,1965,8,3,03/08/1965,55.876956,10.629347,"55.876956, 10.629347",Formica_rufibarbis,PG09,291,1
C. Skøtt,1960-1969,7,1965,8,4,04/08/1965,56.069188,9.621876,"56.069188, 9.621876",Formica_sanguinea,NH31,238,1
C. Skøtt,1960-1969,7,1965,8,9,09/08/1965,56.8877171,10.2210282,"56.8877171, 10.2210282",Myrmica_sabuleti,NJ70,89,1
C. Skøtt,1960-1969,7,1965,8,11,11/08/1965,57.291639,10.924888,"57.291639, 10.924888",Myrmica_rubra,PJ15,27,1
NHM Denmark,1960-1969,7,1965,8,14,14/08/1965,56.033807,12.054928,"56.033807, 12.054928",Formica_rufibarbis,UC11,245,1
NHM Denmark,1960-1969,7,1965,8,14,14/08/1965,56.033807,12.054928,"56.033807, 12.054928",Formica_sanguinea,UC11,245,1
NHM Denmark,1960-1969,7,1965,8,14,14/08/1965,56.033807,12.054928,"56.033807, 12.054928",Formica_sanguinea,UC11,245,1
NHM Denmark,1960-1969,7,1965,8,14,14/08/1965,56.033807,12.054928,"56.033807, 12.054928",Formica_sanguinea,UC11,245,1
C. Skøtt,1960-1969,7,1965,8,22,22/08/1965,55.505393,8.257938,"55.505393, 8.257938",Tetramorium_caespitum,MG55,388,1
NHM Denmark,1960-1969,7,1965,8,29,29/08/1965,55.950415,11.750643,"55.950415, 11.750643",Myrmica_ruginodis,PH70,270,1
NHM Denmark,1960-1969,7,1965,8,29,29/08/1965,55.950415,11.750643,"55.950415, 11.750643",Myrmica_ruginodis,PH70,270,1
NHM Denmark,1960-1969,7,1965,8,29,29/08/1965,55.950415,11.750643,"55.950415, 11.750643",Myrmica_ruginodis,PH70,270,1
NHM Denmark,1960-1969,7,1965,9,5,05/09/1965,56.033807,12.054928,"56.033807, 12.054928",Formica_exsecta,UC11,245,1
NHM Denmark,1960-1969,7,1965,9,5,05/09/1965,56.033807,12.054928,"56.033807, 12.054928",Formicoxenus_nitidulus,UC11,245,1
NHM Denmark,1960-1969,7,1965,9,5,05/09/1965,56.033807,12.054928,"56.033807, 12.054928",Lasius_flavus,UC11,245,1
NHM Denmark,1960-1969,7,1965,9,5,05/09/1965,56.033807,12.054928,"56.033807, 12.054928",Lasius_flavus,UC11,245,1
NHM Denmark,1960-1969,7,1965,9,5,05/09/1965,56.033807,12.054928,"56.033807, 12.054928",Lasius_flavus,UC11,245,1
NHM Denmark,1960-1969,7,1965,9,5,05/09/1965,56.033807,12.054928,"56.033807, 12.054928",Lasius_flavus,UC11,245,1
NHM Denmark,1960-1969,7,1965,9,5,05/09/1965,56.033807,12.054928,"56.033807, 12.054928",Lasius_flavus,UC11,245,1
NHM Denmark,1960-1969,7,1965,9,5,05/09/1965,56.033807,12.054928,"56.033807, 12.054928",Lasius_flavus,UC11,245,1
NHM Denmark,1960-1969,7,1965,9,18,18/09/1965,55.107989,14.899542,"55.107989, 14.899542",Formica_rufa,VB90,546,1
NHM Denmark,1960-1969,7,1965,9,18,18/09/1965,55.107989,14.899542,"55.107989, 14.899542",Formica_rufa,VB90,546,1
NHM Denmark,1960-1969,7,1965,9,18,18/09/1965,55.107989,14.899542,"55.107989, 14.899542",Formica_rufa,VB90,546,1
NHM Denmark,1960-1969,7,1965,9,20,20/09/1965,55.93195,12.389207,"55.93195, 12.389207",Tetramorium_caespitum,UC30,274,1
NHM Denmark,1960-1969,7,1965,9,20,20/09/1965,55.93195,12.389207,"55.93195, 12.389207",Tetramorium_caespitum,UC30,274,1
NHM Denmark,1960-1969,7,1965,9,20,20/09/1965,55.93195,12.389207,"55.93195, 12.389207",Tetramorium_caespitum,UC30,274,1
NHM Denmark,1960-1969,7,1965,9,23,23/09/1965,55.831091,12.546547,"55.831091, 12.546547",Lasius_niger,UB49,301,1
NHM Denmark,1960-1969,7,1965,9,23,23/09/1965,55.831091,12.546547,"55.831091, 12.546547",Lasius_niger,UB49,301,1
NHM Denmark,1960-1969,7,1965,9,23,23/09/1965,55.831091,12.546547,"55.831091, 12.546547",Lasius_niger,UB49,301,1
NHM Denmark,1960-1969,7,1965,9,23,23/09/1965,55.831091,12.546547,"55.831091, 12.546547",Lasius_niger,UB49,301,1
NHM Denmark,1960-1969,7,1965,9,26,26/09/1965,55.83304,12.516262,"55.83304, 12.516262",Lasius_niger,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
NHM Denmark,1960-1969,7,1966,5,24,24/05/1966,55.841521,12.475433,"55.841521, 12.475433",Formica_polyctena,UB49,301,1
C. Skøtt,1960-1969,7,1966,6,25,25/06/1966,57.157483,9.025801,"57.157483, 9.025801",Leptothorax_acervorum,NJ03,42,1
C. Skøtt,1960-1969,7,1966,6,25,25/06/1966,56.953856,8.365408,"56.953856, 8.365408",Leptothorax_acervorum,MJ61,64,1
C. Skøtt,1960-1969,7,1966,6,25,25/06/1966,57.091269,9.264071,"57.091269, 9.264071",Myrmica_rubra,NJ12,56,1
C. Skøtt,1960-1969,7,1966,6,26,26/06/1966,56.780229,9.567751,"56.780229, 9.567751",Myrmica_scabrinodis,NH39,98,1
C. Skøtt,1960-1969,7,1966,6,30,30/06/1966,56.25169,10.616735,"56.25169, 10.616735",Lasius_fuliginosus,PH03,206,1
C. Skøtt,1960-1969,7,1966,7,3,03/07/1966,55.25998,11.245618,"55.25998, 11.245618",Myrmica_rubra,PG42,483,1
C. Skøtt,1960-1969,7,1966,7,5,05/07/1966,55.25998,11.245618,"55.25998, 11.245618",Myrmica_scabrinodis,PG42,483,1
NHM Denmark,1960-1969,7,1966,8,1,01/08/1966,55.138767,8.51383,"55.138767, 8.51383",Myrmica_ruginodis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,14,14/08/1966,55.176014,9.338087,"55.176014, 9.338087",Myrmica_rubra,NG21,499,1
NHM Denmark,1960-1969,7,1966,8,14,14/08/1966,55.176014,9.338087,"55.176014, 9.338087",Myrmica_rubra,NG21,499,1
NHM Denmark,1960-1969,7,1966,8,14,14/08/1966,55.176014,9.338087,"55.176014, 9.338087",Myrmica_rubra,NG21,499,1
NHM Denmark,1960-1969,7,1966,8,14,14/08/1966,55.176014,9.338087,"55.176014, 9.338087",Myrmica_rubra,NG21,499,1
NHM Denmark,1960-1969,7,1966,8,14,14/08/1966,55.176014,9.338087,"55.176014, 9.338087",Myrmica_rubra,NG21,499,1
NHM Denmark,1960-1969,7,1966,8,14,14/08/1966,55.176014,9.338087,"55.176014, 9.338087",Myrmica_rubra,NG21,499,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_picea,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_picea,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Lasius_meridionalis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Lasius_niger,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Lasius_niger,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Lasius_niger,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,15,15/08/1966,55.138767,8.51383,"55.138767, 8.51383",Myrmica_ruginodis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,17,17/08/1966,55.138767,8.51383,"55.138767, 8.51383",Lasius_umbratus,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,17,17/08/1966,55.138767,8.51383,"55.138767, 8.51383",Myrmica_rubra,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_picea,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,8,18,18/08/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,9,4,04/09/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,9,4,04/09/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,9,4,04/09/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,9,4,04/09/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,9,4,04/09/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,9,4,04/09/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,9,4,04/09/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,9,4,04/09/1966,55.138767,8.51383,"55.138767, 8.51383",Formica_uralensis,MG61,493,1
NHM Denmark,1960-1969,7,1966,12,26,26/12/1966,56.01356,9.696184,"56.01356, 9.696184",Formicoxenus_nitidulus,NH40,260,1
NHM Denmark,1960-1969,7,1966,12,26,26/12/1966,56.01356,9.696184,"56.01356, 9.696184",Formicoxenus_nitidulus,NH40,260,1
NHM Denmark,1960-1969,7,1967,4,7,07/04/1967,55.764222,12.465903,"55.764222, 12.465903",Lasius_umbratus,UB48,328,1
NHM Denmark,1960-1969,7,1967,4,7,07/04/1967,55.764222,12.465903,"55.764222, 12.465903",Lasius_umbratus,UB48,328,1
NHM Denmark,1960-1969,7,1967,4,7,07/04/1967,55.764222,12.465903,"55.764222, 12.465903",Lasius_umbratus,UB48,328,1
NHM Denmark,1960-1969,7,1967,4,7,07/04/1967,55.764222,12.465903,"55.764222, 12.465903",Lasius_umbratus,UB48,328,1
NHM Denmark,1960-1969,7,1967,4,7,07/04/1967,55.764222,12.465903,"55.764222, 12.465903",Lasius_umbratus,UB48,328,1
NHM Denmark,1960-1969,7,1967,4,7,07/04/1967,55.764222,12.465903,"55.764222, 12.465903",Lasius_umbratus,UB48,328,1
NHM Denmark,1960-1969,7,1967,4,7,07/04/1967,55.764222,12.465903,"55.764222, 12.465903",Lasius_umbratus,UB48,328,1
NHM Aarhus,1960-1969,7,1967,4,9,09/04/1967,55.147295,10.377723,"55.147295, 10.377723",Formica_fusca,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,9,09/04/1967,55.147295,10.377723,"55.147295, 10.377723",Formica_fusca,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,9,09/04/1967,55.147295,10.377723,"55.147295, 10.377723",Formica_fusca,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,9,09/04/1967,55.147295,10.377723,"55.147295, 10.377723",Lasius_flavus,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,9,09/04/1967,55.147295,10.377723,"55.147295, 10.377723",Myrmica_rubra,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,9,09/04/1967,55.147295,10.377723,"55.147295, 10.377723",Myrmica_rubra,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,16,16/04/1967,55.147295,10.377723,"55.147295, 10.377723",Lasius_flavus,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,16,16/04/1967,55.147295,10.377723,"55.147295, 10.377723",Lasius_flavus,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,16,16/04/1967,55.147295,10.377723,"55.147295, 10.377723",Lasius_fuliginosus,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,16,16/04/1967,55.147295,10.377723,"55.147295, 10.377723",Lasius_fuliginosus,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,22,22/04/1967,55.147295,10.377723,"55.147295, 10.377723",Leptothorax_acervorum,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,22,22/04/1967,55.147295,10.377723,"55.147295, 10.377723",Leptothorax_acervorum,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,22,22/04/1967,55.147295,10.377723,"55.147295, 10.377723",Leptothorax_acervorum,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,28,28/04/1967,55.147295,10.377723,"55.147295, 10.377723",Lasius_fuliginosus,NG81,505,1
NHM Aarhus,1960-1969,7,1967,4,30,30/04/1967,55.147295,10.377723,"55.147295, 10.377723",Formica_fusca,NG81,505,1
